Date,IndexTicker,NumIssues,Coupon,Rating,ParAmount(LCL),MktValue(LCL),ParAmount(USD),MktValue(USD),ParAmount(EUR),MktValue(EUR),ParAmount(GBP),MktValue(GBP),ParAmount(JPY),MktValue(JPY),ParAmount(AUD),MktValue(AUD),ParAmount(CAD),MktValue(CAD),ParAmount(CHF),MktValue(CHF),ParAmount(CNY),MktValue(CNY),ParAmount(HKD),MktValue(HKD),ParAmount(SGD),MktValue(SGD),AvgLife,Price,YldtoMat,YldToCall,YldtoWorst,CurrentYield,GrossSpread,OAS,OASToSwap,MacDur,ModDur,SemiAnnModDur,DurToWorst,SemiAnnDurToWorst,EffDur,SemiAnnEffDur,EffDurToSwap,Cnvxty,CnvxtyToSwap,DailyTotalRtn(LCL),MthToDtPrincRtn(LCL),MthToDtIncomeRtn(LCL),MthToDtTotalRtn(LCL),IndexValue(LCL),DailyTotalRtn(USD),MthToDtTotalRtn(USD),IndexValue(USD),DailyHedgedRtn(USD),MthToDtHedgedRtn(USD),IndexValueHedged(USD),DailyTotalRtn(EUR),MthToDtTotalRtn(EUR),IndexValue(EUR),DailyHedgedRtn(EUR),MthToDtHedgedRtn(EUR),IndexValueHedged(EUR),DailyTotalRtn(GBP),MthToDtTotalRtn(GBP),IndexValue(GBP),DailyHedgedRtn(GBP),MthToDtHedgedRtn(GBP),IndexValueHedged(GBP),DailyTotalRtn(JPY),MthToDtTotalRtn(JPY),IndexValue(JPY),DailyHedgedRtn(JPY),MthToDtHedgedRtn(JPY),IndexValueHedged(JPY),DailyTotalRtn(AUD),MthToDtTotalRtn(AUD),IndexValue(AUD),DailyHedgedRtn(AUD),MthToDtHedgedRtn(AUD),IndexValueHedged(AUD),DailyTotalRtn(CAD),MthToDtTotalRtn(CAD),IndexValue(CAD),DailyHedgedRtn(CAD),MthToDtHedgedRtn(CAD),IndexValueHedged(CAD),DailyTotalRtn(CHF),MthToDtTotalRtn(CHF),IndexValue(CHF),DailyHedgedRtn(CHF),MthToDtHedgedRtn(CHF),IndexValueHedged(CHF),DailyTotalRtn(CNY),MthToDtTotalRtn(CNY),IndexValue(CNY),DailyHedgedRtn(CNY),MthToDtHedgedRtn(CNY),IndexValueHedged(CNY),DailyTotalRtn(HKD),MthToDtTotalRtn(HKD),IndexValue(HKD),DailyHedgedRtn(HKD),MthToDtHedgedRtn(HKD),IndexValueHedged(HKD),DailyTotalRtn(SGD),MthToDtTotalRtn(SGD),IndexValue(SGD),DailyHedgedRtn(SGD),MthToDtHedgedRtn(SGD),IndexValueHedged(SGD)
20231229,CA_TSY_7-10,7,1.8848,AAA,168152.9277,154934.9668,127523.8342,117499.5956,115442.7503,106368.1670,100034.3851,92171.0038,17978310.1406,16565092.9922,186889.1832,172198.4255,168152.9277,154934.9668,107330.4350,98893.5347,904424.5367,833330.6321,995776.2353,917501.4675,168216.6896,154993.7166,8.0833,91.9844,3.1012,3.1012,3.1012,2.0498,-0.2628,0.3678,7.7676,7.4843,7.3700,7.3700,7.3700,7.3700,7.3363,7.3363,7.3221,0.6075,0.6058,0.1596,3.7000,0.1758,3.8757,1296.2370,0.1634,6.8102,1295.0077,0.1683,4.0305,1038.8717,0.6984,5.5000,829.5364,0.1713,3.8411,1010.7649,0.3363,6.0687,1176.5594,0.1705,3.9753,1731.4391,0.2238,1.8575,725.3484,0.1169,3.3490,393.0610,0.7065,3.7891,1575.3833,0.1728,3.8212,2714.3323,0.1596,3.8757,1296.2370,0.1596,3.8757,1296.2370,0.7982,3.3831,418.4043,0.1521,3.5562,502.5645,-0.0297,6.2305,135.4610,0.1329,3.7066,157.5471,0.0993,6.7863,1293.1115,0.1658,4.0269,938.8031,0.3574,5.5697,784.1380,0.1600,3.8437,717.0897
20231229,CA_TSY_10-15,2,3.6578,AAA,22165.7500,23498.2402,16810.0637,17820.5978,15217.5474,16132.3476,13186.4321,13979.1322,2369882.7810,2512347.8747,24635.5444,26116.5059,22165.7500,23498.2402,14148.1901,14998.7061,119220.3338,126387.2436,131262.2229,139153.0288,22174.1550,23507.1505,10.7337,105.7108,3.1096,3.1096,3.1096,3.4604,-0.3096,-0.4397,4.5466,9.0000,8.8622,8.8622,8.8622,8.8622,8.8383,8.8383,8.8365,0.9299,0.9296,0.1356,4.0352,0.2995,4.3347,1262.6198,0.1394,7.2821,1064.0040,0.1436,4.5025,1003.8220,0.6743,5.9661,812.7090,0.1494,4.3072,993.8270,0.3123,6.5373,963.1751,0.1468,4.4440,1640.8674,0.1999,2.3075,686.5662,0.0938,3.7990,406.8739,0.6824,4.2476,1510.3705,0.1513,4.2797,2516.6151,0.1356,4.3347,1262.6198,0.1356,4.3347,1262.6198,0.7740,3.8399,426.1631,0.1311,4.0129,507.7357,-0.0536,6.6998,145.5932,0.1076,4.1760,168.9824,0.0754,7.2580,1070.2190,0.1409,4.4987,919.2202,0.3334,6.0361,749.4920,0.1366,4.3101,715.4145
20231229,CA_TSY_15-20,1,4.0000,AAA,7939.5859,8901.9248,6021.2240,6751.0426,5450.7980,6111.4766,4723.2695,5295.7661,848872.1567,951761.9887,8824.2456,9893.8120,7939.5859,8901.9248,5067.7632,5682.0150,42703.7247,47879.7445,47017.0285,52715.8539,7942.5966,8905.3003,17.4180,111.7920,3.1174,3.1174,3.1174,3.5781,0.7647,0.6088,-1.5400,12.9647,12.7657,12.7657,12.7657,12.7657,12.7471,12.7471,12.7811,2.0121,2.0209,-0.0728,4.6702,0.3075,4.9777,1792.4635,-0.0690,7.9433,1903.0413,-0.0703,5.1640,1429.3008,0.4647,6.6192,1124.1550,-0.0579,4.9605,1410.8566,0.1035,7.1939,1623.6802,-0.0644,5.1008,2391.2536,-0.0087,2.9380,899.9291,-0.1108,4.4294,564.9241,0.4729,4.8902,1882.8172,-0.0527,4.9222,3720.2886,-0.0728,4.9777,1792.4635,-0.0728,4.9777,1792.4635,0.5643,4.4799,579.2666,-0.0717,4.6529,705.9830,-0.2617,7.3575,153.4974,-0.1071,4.8338,177.4468,-0.1329,7.9191,1899.2803,-0.0736,5.1601,1296.3413,0.1246,6.6896,1103.4836,-0.0736,4.9639,1015.6251
20231229,CA_TSY_20+,6,2.2532,AAA,108109.4370,91953.3525,81988.0457,69735.5927,74220.8353,63129.1293,64314.4381,54703.1634,11558674.6774,9831323.8595,120155.4124,102199.1540,108109.4370,91953.3525,69005.2386,58692.9616,581475.6174,494578.7706,640207.7540,544533.8624,108150.4310,91988.2203,28.7626,84.8706,3.0352,3.0352,3.0352,2.6550,-0.4240,0.0578,8.1500,20.4072,20.1023,20.1023,20.1023,20.1023,19.9808,19.9808,19.7934,5.1125,5.0365,0.0156,7.1570,0.2346,7.3917,2010.4501,0.0194,10.4254,2008.5434,0.0204,7.6463,1600.9313,0.5536,9.0709,1286.6024,0.0433,7.4123,1562.9823,0.1920,9.6588,1824.8314,0.0294,7.5659,2695.8696,0.0797,5.3051,1125.0078,-0.0215,6.7963,593.6505,0.5617,7.3021,2443.4031,0.0470,7.3342,4142.8895,0.0156,7.3917,2010.4501,0.0156,7.3917,2010.4501,0.6532,6.8824,648.9407,0.0302,7.0554,766.3014,-0.1735,9.8262,147.9294,-0.0201,7.3027,169.3677,-0.0446,10.4007,2005.6025,0.0157,7.6418,1446.4902,0.2131,9.1430,1216.1899,0.0205,7.4173,1107.2783
20231229,CA_TSY_1-5,20,2.3994,AAA,284240.5449,278525.5688,215562.3729,211228.2488,195140.8798,191217.3528,169095.0525,165695.2061,30389983.3329,29778958.5139,315911.7358,309559.9748,284240.5449,278525.5688,181428.0712,177780.2556,1528811.4612,1498072.9860,1683229.5670,1649386.3421,284348.3261,278631.1830,2.3991,97.3474,3.7438,3.7438,3.7438,2.4694,-0.5857,0.2219,-2.3772,2.3148,2.2742,2.2742,2.2742,2.2742,2.2621,2.2621,2.2613,0.0741,0.0743,0.1026,0.9779,0.2099,1.1878,754.4531,0.1064,4.0464,753.7376,0.1097,1.2654,609.4048,0.6411,2.7701,482.8179,0.0992,1.1104,599.9776,0.2792,3.3240,684.7968,0.1077,1.2297,1014.3498,0.1668,-0.7782,422.1769,0.0580,0.7140,238.8870,0.6492,1.1035,916.9256,0.1018,1.1355,1596.5129,0.1026,1.1878,754.4531,0.1026,1.1878,754.4531,0.7408,0.7080,243.5252,0.0782,0.8811,300.9034,-0.0866,3.4817,119.5772,0.0788,0.9566,141.5861,0.0423,4.0230,752.6340,0.1089,1.2624,550.8416,0.3003,2.8380,456.3944,0.0966,1.1112,422.3084
20231229,CA_TSY_5-10,12,2.0188,AAA,227274.2759,211695.4512,172360.2881,160545.6175,156031.5829,145336.1856,135205.7484,125937.8863,24299353.4143,22633721.1492,252598.0627,235283.3846,227274.2759,211695.4512,145067.0365,135123.2189,1222413.6352,1138621.6281,1345883.9275,1253628.4812,227360.4560,211775.7240,7.5344,92.9605,3.0962,3.0962,3.0962,2.1731,-0.2392,0.3265,6.6691,6.9708,6.8645,6.8645,6.8645,6.8645,6.8291,6.8291,6.8167,0.5356,0.5342,0.1762,3.4463,0.1860,3.6323,1224.4854,0.1800,6.5599,1223.3242,0.1853,3.7802,983.1910,0.7151,5.2528,783.6185,0.1868,3.5939,957.8289,0.3529,5.8201,1111.4324,0.1870,3.7268,1636.3266,0.2404,1.6188,685.1976,0.1330,3.1103,373.7472,0.7232,3.5459,1488.1799,0.1881,3.5780,2570.8221,0.1762,3.6323,1224.4854,0.1762,3.6323,1224.4854,0.8148,3.1409,395.2441,0.1670,3.3139,477.0026,-0.0131,5.9816,132.5458,0.1503,3.4577,154.6264,0.1159,6.5360,1221.5330,0.1830,3.7766,888.5080,0.3740,5.3223,740.7330,0.1764,3.5963,678.7710
20231229,CA_TSY_1-10,32,2.2303,AAA,511514.8208,490221.0200,387922.6610,371773.8662,351172.4628,336553.5384,304300.8009,291633.0924,54689336.7483,52412679.6621,568509.7985,544843.3593,511514.8208,490221.0200,326495.1076,312903.4745,2751225.0964,2636694.6141,3029113.4946,2903014.8232,511708.7821,490406.9070,4.6808,95.3983,3.4642,3.4642,3.4642,2.3414,-0.4360,0.2671,1.5293,4.3254,4.2564,4.2564,4.2564,4.2564,4.2343,4.2343,4.2285,0.2734,0.2729,0.1345,2.0348,0.1997,2.2345,900.1797,0.1383,5.1226,899.3260,0.1425,2.3422,726.9338,0.6732,3.8331,576.0766,0.1372,2.1738,712.0104,0.3111,4.3928,817.0688,0.1421,2.2989,1208.2728,0.1987,0.2482,503.7226,0.0905,1.7400,282.0031,0.6813,2.1493,1094.0345,0.1392,2.1813,1901.6701,0.1345,2.2345,900.1797,0.1345,2.2345,900.1797,0.7729,1.7497,290.5634,0.1167,1.9228,356.4730,-0.0547,4.5521,121.4522,0.1098,2.0275,143.1873,0.0742,5.0991,898.0092,0.1410,2.3389,657.0146,0.3323,3.9017,544.5494,0.1312,2.1753,502.8944
20231229,CA_TSY_10+,9,2.5788,AAA,138214.7730,124353.5176,104819.3333,94307.2331,94889.1806,85372.9535,82224.1397,73978.0617,14777429.6151,13295433.7240,153615.2024,138209.4718,138214.7730,124353.5176,88221.1919,79373.6827,743399.6760,668845.7587,818487.0054,736402.7451,138267.1826,124400.6712,25.2196,89.7593,3.0552,3.0552,3.0552,2.8733,-0.3173,0.0032,6.7754,17.7188,17.4531,17.4531,17.4531,17.4531,17.3575,17.3575,17.2210,4.1002,4.0446,0.0319,6.3717,0.2525,6.6242,1836.4442,0.0357,9.6363,1834.7026,0.0371,6.8570,1466.8428,0.5700,8.2915,1175.2461,0.0561,6.6328,1426.9790,0.2083,8.8752,1666.8909,0.0449,6.7821,2455.9072,0.0961,4.5525,1027.6376,-0.0061,6.0438,546.3679,0.5781,6.5353,2231.9249,0.0595,6.5674,3800.0253,0.0319,6.6242,1836.4442,0.0319,6.6242,1836.4442,0.6696,6.1186,592.7745,0.0420,6.2916,702.3595,-0.1572,9.0413,142.7983,-0.0023,6.5177,164.2918,-0.0283,9.6117,1832.0163,0.0330,6.8527,1325.4709,0.2295,8.3630,1110.9278,0.0357,6.6372,1012.8358
20231229,CA_TSY_15+,7,2.3727,AAA,116049.0229,100855.2773,88009.2696,76486.6353,79671.6332,69240.6059,69037.7076,59998.9295,12407546.8341,10783085.8482,128979.6580,112092.9660,116049.0229,100855.2773,74073.0018,64374.9766,624179.3422,542458.5151,687224.7825,597249.7163,116093.0276,100893.5207,27.9864,86.7125,3.0425,3.0425,3.0425,2.7365,-0.3191,0.1064,7.2947,19.7503,19.4547,19.4547,19.4547,19.4547,19.3423,19.3423,19.1745,4.8389,4.7703,0.0077,6.9320,0.2412,7.1733,1976.3774,0.0115,10.2009,1974.5031,0.0123,7.4217,1577.5592,0.5457,8.8491,1264.7973,0.0343,7.1905,1537.5008,0.1841,9.4358,1793.9045,0.0211,7.3428,2646.2058,0.0719,5.0909,1105.9414,-0.0294,6.5822,586.5304,0.5538,7.0839,2401.9929,0.0381,7.1159,4081.1618,0.0077,7.1733,1976.3774,0.0077,7.1733,1976.3774,0.6453,6.6650,637.9426,0.0212,6.8380,755.1159,-0.1813,9.6028,147.3828,-0.0278,7.0793,169.2289,-0.0525,10.1762,1971.6120,0.0078,7.4173,1425.4163,0.2052,8.9210,1195.5782,0.0122,7.1953,1090.0345
20231229,DE_TSY_1-3,14,0.8703,AAA,315000.0000,307105.7441,347964.7500,339244.3603,315000.0000,307105.7441,272956.3461,266115.7517,49056070.4550,47826669.9101,509950.5386,497170.6020,458826.3194,447327.6134,292864.5318,285525.0158,2467835.6000,2405988.8519,2717100.1486,2649006.5493,459000.3017,447497.2356,1.8169,97.0366,2.4766,2.4921,2.4921,0.9029,-8.5948,-7.6977,-36.7506,1.7980,1.7557,1.7767,1.7557,1.7767,1.7494,1.7707,1.7733,0.0507,0.0523,-0.0430,0.8659,0.0763,0.9421,373.0002,-0.5741,2.1957,664.2139,-0.0340,1.0952,491.2502,-0.0430,0.9421,425.4721,-0.0430,0.9421,489.8598,-0.4025,1.4862,603.4613,-0.0351,1.0606,826.5744,-0.5141,-2.5430,372.0337,-0.0798,0.5512,194.1387,-0.0349,-0.6949,808.0195,-0.0381,0.9698,1292.5789,-0.5778,-0.6120,664.8444,-0.0373,1.0220,610.1407,0.0560,-1.0833,214.6010,-0.0615,0.7160,245.4197,-0.7657,1.6411,209.8178,-0.0645,0.7873,141.3192,-0.6377,2.1728,663.2414,-0.0348,1.0922,444.0978,-0.3815,1.0088,402.1871,-0.0456,0.9428,341.8932
20231229,DE_TSY_3-5,14,1.4352,AAA,328000.0000,324525.1997,362325.2000,358486.7619,328000.0000,324525.1997,284221.2112,281210.1991,51080606.6960,50539463.6870,530996.1164,525370.7948,477762.0087,472700.6442,304951.0046,301720.3831,2569682.7834,2542459.8125,2829234.4405,2799261.8043,477943.1713,472879.8876,4.0331,98.0273,1.9669,1.9765,1.9765,1.4840,-11.9317,-11.6478,-37.8116,3.9090,3.8335,3.8711,3.8335,3.8711,3.8147,3.8523,3.8683,0.1887,0.1942,-0.2618,1.7633,0.1253,1.8886,499.2162,-0.7917,3.1539,888.9710,-0.2616,2.0538,656.3118,-0.2618,1.8886,569.4436,-0.2618,1.8886,655.6694,-0.6205,2.4378,807.6610,-0.2592,2.0123,1105.3918,-0.7319,-1.6293,497.9227,-0.2969,1.4638,255.7385,-0.2538,0.2362,1081.4377,-0.2534,1.9003,1732.1123,-0.7955,0.3199,889.8149,-0.2590,1.9532,817.5676,-0.1630,-0.1558,287.2178,-0.2751,1.6428,326.7884,-0.9830,2.5941,262.9296,-0.2935,1.7406,156.3186,-0.8552,3.1308,887.6694,-0.2631,2.0506,593.2227,-0.5996,1.9559,538.2794,-0.2686,1.8899,456.7435
20231229,DE_TSY_5-7,8,0.9218,AAA,180750.0000,171819.6104,199665.4875,189800.5326,180750.0000,171819.6104,156624.9510,148886.5175,28148840.4277,26758079.0822,292614.4757,278157.1519,263278.9118,250270.9823,168048.4576,159745.6182,1416067.5704,1346103.3371,1559097.9424,1482066.9486,263378.7446,250365.8825,6.0091,94.5101,1.9008,1.9098,1.9098,0.9938,-17.2650,-16.8931,-41.0454,5.8312,5.7219,5.7763,5.7219,5.7763,5.7035,5.7580,5.7822,0.3904,0.4016,-0.5267,2.5712,0.0844,2.6557,647.7270,-1.0552,3.9305,1153.4292,-0.5348,2.8305,850.2547,-0.5267,2.6557,738.8462,-0.5267,2.6557,850.6891,-0.8844,3.2090,1047.9304,-0.5288,2.7835,1435.7321,-0.9955,-0.8887,646.0486,-0.5580,2.2042,327.9845,-0.5187,0.9909,1403.1523,-0.5140,2.6548,2245.0127,-1.0589,1.0752,1154.5241,-0.5251,2.7084,1061.5080,-0.4282,0.5958,372.6617,-0.5342,2.3943,423.2978,-1.2460,3.3665,322.6855,-0.5675,2.5130,169.6062,-1.1185,3.9072,1151.7403,-0.5369,2.8271,768.5644,-0.8635,2.7235,698.4110,-0.5370,2.6575,592.0345
20231229,DE_TSY_7-10,9,1.5312,AAA,221000.0000,216803.8545,244127.6500,239492.3779,221000.0000,216803.8545,191502.7063,187866.6284,34417116.0970,33763635.4310,357774.8223,350981.7218,321906.7193,315794.6494,205470.0366,201568.7598,1731402.1193,1698527.8423,1906282.9614,1870088.2072,322028.7831,315914.3956,8.2447,96.8966,1.9608,1.9704,1.9704,1.6004,-23.5231,-23.5798,-38.7715,7.6993,7.5504,7.6245,7.5504,7.6245,7.5650,7.6398,7.6491,0.6795,0.6957,-0.7414,3.2876,0.1370,3.4246,719.1810,-1.2687,4.7090,1280.6697,-0.7568,3.6089,946.6067,-0.7414,3.4246,820.3520,-0.7414,3.4246,944.6339,-1.0983,3.9820,1163.5328,-0.7478,3.5566,1596.0076,-1.2092,-0.1463,717.3175,-0.7703,2.9467,361.1702,-0.7334,1.7473,1557.9411,-0.7253,3.4113,2508.7101,-1.2725,1.8322,1281.8854,-0.7414,3.4655,1185.9823,-0.6431,1.3493,413.7718,-0.7441,3.1479,468.7293,-1.4591,4.1407,354.7160,-0.7905,3.2872,186.4824,-1.3319,4.6855,1278.7946,-0.7594,3.6053,855.7988,-1.0775,3.4929,775.4562,-0.7549,3.4269,659.2930
20231229,DE_TSY_10-15,5,2.0273,AAA,123750.0000,123104.4277,136700.4375,135987.3061,123750.0000,123104.4277,107232.8503,106673.4438,19272027.6788,19171490.4128,200337.7116,199292.6007,180253.1969,179312.8618,115053.9232,114453.7162,969506.8428,964449.1723,1067432.2012,1061863.6790,180321.5471,179380.8555,12.3042,98.0035,2.1462,2.1578,2.1578,2.0871,-27.5557,-27.9102,-33.8528,10.8112,10.5822,10.6961,10.5822,10.6961,10.6965,10.8119,10.7880,1.3583,1.3844,-1.0485,4.6558,0.1812,4.8369,303.0837,-1.5742,6.1389,599.4193,-1.0756,5.0386,399.6676,-1.0485,4.8369,328.4141,-1.0485,4.8369,363.5998,-1.4044,5.4020,489.9330,-1.0619,4.9765,549.7943,-1.5149,1.2173,480.7256,-1.0752,4.3108,217.6150,-1.0405,3.1368,365.9080,-1.0278,4.8011,878.8218,-1.5780,3.2229,418.0416,-1.0523,4.8564,478.6695,-0.9505,2.7333,187.8374,-1.0443,4.5322,234.5466,-1.7640,5.5628,169.7152,-1.1110,4.7092,190.0381,-1.6372,6.1151,611.6676,-1.0791,5.0347,351.9362,-1.3836,4.9062,376.9843,-1.0674,4.8402,322.1864
20231229,DE_TSY_15-20,3,4.1048,AAA,60250.0000,76465.7715,66555.1625,84467.9145,60250.0000,76465.7715,52208.3170,66259.7384,9382946.8093,11908286.5813,97538.1586,123789.7186,87759.6373,111379.3920,56016.1525,71092.4202,472022.5235,599063.3430,519699.3141,659571.9335,87792.9149,111421.6260,16.8360,124.8954,2.2627,2.2755,2.2755,3.2870,-28.7942,-27.0328,-27.3674,12.7808,12.4963,12.6378,12.4963,12.6378,12.6474,12.7899,12.7437,2.0235,2.0582,-1.1347,5.4112,0.2896,5.7007,339.3819,-1.6600,7.0134,198.8324,-1.1672,5.9130,437.9704,-1.1347,5.7007,328.9422,-1.1347,5.7007,346.5931,-1.4903,6.2705,313.6623,-1.1516,5.8449,467.7577,-1.6006,2.0513,301.1221,-1.1626,5.1450,220.3368,-1.1267,3.9866,343.5336,-1.1127,5.6510,608.2651,-1.6637,4.0733,218.9803,-1.1418,5.7071,424.4339,-1.0368,3.5798,190.6685,-1.1282,5.3789,257.2711,-1.8496,6.4326,195.6459,-1.2038,5.5789,203.8384,-1.7229,6.9894,201.2202,-1.1712,5.9089,418.0099,-1.4695,5.7705,199.7566,-1.1565,5.7045,374.9134
20231229,DE_TSY_20+,8,1.2313,AAA,210000.0000,167481.8320,231976.5000,185008.8058,210000.0000,167481.8320,181970.8974,145127.7108,32704046.9700,26082541.4349,339967.0257,271134.7633,305884.2129,243952.6113,195243.0212,155712.6614,1645223.7333,1312119.4522,1811400.0991,1444650.5102,306000.2011,244045.1157,25.5087,79.2473,2.2456,2.2582,2.2582,1.5578,-35.0761,-36.7577,-22.1846,21.2762,20.8074,21.0405,20.8074,21.0405,21.1221,21.3624,21.0182,5.2667,5.2491,-1.8665,9.2630,0.1431,9.4061,826.3810,-2.3879,10.7647,1024.4478,-1.9264,9.6644,1001.4570,-1.8665,9.4061,908.1060,-1.8665,9.4061,1016.8856,-2.2194,9.9958,1236.3609,-1.8999,9.5702,1633.4679,-2.3290,5.6287,883.8840,-1.8910,8.7224,379.4560,-1.8586,7.6318,1011.1479,-1.8342,9.2962,2395.0971,-2.3916,7.7216,974.7639,-1.8838,9.3553,1239.8620,-1.7693,7.2108,482.6345,-1.8444,9.0098,530.3183,-2.5761,10.1636,365.6059,-1.9674,9.3099,204.3259,-2.4503,10.7399,1024.1920,-1.9327,9.6595,926.2664,-2.1988,9.4783,617.4773,-1.9014,9.4123,719.5646
20231229,DE_TSY_1-5,28,1.1585,AAA,643000.0000,631630.9439,710289.9500,697731.1221,643000.0000,631630.9439,557177.5573,547325.9508,100136677.1510,98366133.5970,1040946.6549,1022541.3968,936588.3281,920028.2576,597815.5364,587245.3989,5037518.3834,4948448.6643,5546334.5891,5448268.3537,936943.4730,920377.1232,2.9474,97.5420,2.2147,2.2272,2.2272,1.2015,-10.3093,-9.7272,-37.2957,2.8826,2.8233,2.8528,2.8233,2.8528,2.8106,2.8402,2.8497,0.1216,0.1252,-0.1555,1.3246,0.1013,1.4259,432.4675,-0.6859,2.6855,770.1094,-0.1510,1.5852,569.4522,-0.1555,1.4259,493.3051,-0.1555,1.4259,567.9899,-0.5146,1.9726,699.6711,-0.1503,1.5471,958.0559,-0.6260,-2.0760,431.3470,-0.1914,1.0177,223.4679,-0.1474,-0.2189,936.8420,-0.1488,1.4454,1500.0821,-0.6897,-0.1356,770.8405,-0.1512,1.4980,708.0998,-0.0566,-0.6092,248.8148,-0.1713,1.1897,283.8816,-0.8774,2.1282,236.5687,-0.1822,1.2745,147.9072,-0.7495,2.6625,768.9818,-0.1522,1.5821,514.7468,-0.4936,1.4929,466.3077,-0.1602,1.4269,396.2541
20231229,DE_TSY_5-10,17,1.2570,AAA,401750.0000,388623.4648,443793.1375,429292.9104,401750.0000,388623.4648,348127.6573,336753.1459,62565956.5248,60521714.5132,650389.2980,629138.8737,585185.6311,566065.6317,373518.4942,361314.3781,3147469.6898,3044631.1794,3465380.9038,3352155.1558,585407.5277,566280.2782,7.2389,95.8229,1.9342,1.9436,1.9436,1.3322,-20.7563,-20.6234,-39.7769,6.8733,6.7420,6.8073,6.7420,6.8073,6.7420,6.8078,6.8237,0.5517,0.5657,-0.6466,2.9695,0.1137,3.0832,691.5141,-1.1744,4.3634,1231.4022,-0.6588,3.2633,909.4055,-0.6466,3.0832,788.7930,-0.6466,3.0832,908.2801,-1.0039,3.6388,1118.7716,-0.6511,3.2134,1534.2213,-1.1148,-0.4759,689.7222,-0.6765,2.6170,348.5120,-0.6386,1.4115,1498.0070,-0.6320,3.0755,2407.6697,-1.1782,1.4961,1232.5712,-0.6458,3.1294,1137.8753,-0.5482,1.0148,397.8540,-0.6514,2.8134,451.1899,-1.3650,3.7970,341.5703,-0.6920,2.9435,181.1418,-1.2377,4.3400,1229.5992,-0.6611,3.2598,822.1377,-0.9830,3.1513,745.6244,-0.6586,3.0853,633.4058
20231229,DE_TSY_1-10,45,1.1964,AAA,1044750.0000,1020254.4087,1154083.0875,1127024.0326,1044750.0000,1020254.4087,905305.2145,884079.0968,162702633.6757,158887848.1102,1691335.9530,1651680.2705,1521773.9592,1486093.8893,971334.0306,948559.7770,8184988.0732,7993079.8437,9011715.4929,8800423.5094,1522351.0007,1486657.4013,4.5976,96.8809,2.1079,2.1192,2.1192,1.2513,-14.2886,-13.8777,-38.2408,4.4027,4.3159,4.3591,4.3159,4.3591,4.3081,4.3515,4.3634,0.2854,0.2930,-0.3431,1.9447,0.1060,2.0506,529.0755,-0.8725,3.3180,942.1425,-0.3450,2.2177,697.5594,-0.3431,2.0506,603.5034,-0.3431,2.0506,694.9271,-0.7014,2.6007,855.9691,-0.3416,2.1752,1172.7453,-0.8127,-1.4728,527.7046,-0.3766,1.6206,270.6996,-0.3350,0.3957,1146.1210,-0.3333,2.0599,1840.1984,-0.8763,0.4795,943.0368,-0.3401,2.1130,869.1048,-0.2443,0.0029,304.3970,-0.3546,1.8018,346.4408,-1.0636,2.7572,277.3557,-0.3770,1.9037,159.0980,-0.9359,3.2948,940.7630,-0.3466,2.2145,630.6024,-0.6805,2.1180,570.4752,-0.3506,2.0521,485.5014
20231229,DE_TSY_10+,16,1.9207,AAA,394000.0000,367052.0312,435232.1000,405464.0263,394000.0000,367052.0312,341412.0646,318060.8929,61359021.4580,57162318.4306,637842.8959,594217.0826,573897.0471,534644.8651,366313.0970,341258.7978,3086753.0996,2875631.9675,3398531.6145,3166086.1227,574114.6631,534847.5971,20.0351,92.1188,2.2158,2.2281,2.2281,2.0955,-31.2452,-31.7644,-27.1777,15.9966,15.6466,15.8206,15.6466,15.8206,15.8600,16.0380,15.8633,3.2802,3.2882,-1.4413,6.8723,0.1870,7.0593,913.6292,-1.9649,8.3889,1483.2286,-1.4846,7.2885,1155.7659,-1.4413,7.0593,1051.6356,-1.4413,7.0593,1179.2712,-1.7957,7.6364,1591.9282,-1.4646,7.2108,1959.0172,-1.9058,3.3629,857.1548,-1.4669,6.4566,436.6174,-1.4333,5.3231,1671.8829,-1.4148,6.9875,3011.3316,-1.9686,5.4110,1500.0060,-1.4518,7.0447,1452.4818,-1.3436,4.9111,522.2054,-1.4282,6.7101,588.1485,-2.1539,7.8006,411.9816,-1.5229,6.9469,206.2104,-2.0276,8.3646,1492.7954,-1.4896,7.2842,1052.6839,-1.7750,7.1300,899.6395,-1.4681,7.0640,820.0475
